match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version
3754313,2016-03-12,13:45:00.000,0,0,available,processing,2022-12-01T14:15:08.060071,2021-06-12T16:17:31.694,30,2,England,Premier League,England - Premier League,27,2015/2016,56,Norwich City,male,,68,England,36,Manchester City,male,,68,England,1,Regular Season,220,Carrow Road,68,England,3,Jonathan Moss,68,England,Alex Neil,Manuel Luis Pellegrini Ripamonti,41,Alex Neil,,1981-06-09,201,Scotland,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile,1.1.0,2,2
3754314,2016-05-08,17:00:00.000,2,2,available,processing,2022-12-01T14:43:33.572040,2021-06-12T16:17:31.694,37,2,England,Premier League,England - Premier League,27,2015/2016,36,Manchester City,male,,68,England,1,Arsenal,male,,68,England,1,Regular Season,4715,Etihad Stadium,68,England,8,Anthony Taylor,68,England,Manuel Luis Pellegrini Ripamonti,Arsène Wenger,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile,577,Arsène Wenger,,1949-10-22,78,France,1.1.0,2,2
3754316,2016-02-06,16:00:00.000,2,2,available,processing,2021-10-30T01:27:27.625847,2021-06-12T16:17:31.694,25,2,England,Premier League,England - Premier League,27,2015/2016,24,Liverpool,male,,68,England,41,Sunderland,male,,68,England,1,Regular Season,6,Anfield ,68,England,9,Robert Madley,68,England,Jürgen Klopp,Sam Allardyce,94,Jürgen Klopp,,1967-06-16,85,Germany,561,Sam Allardyce,,1954-10-19,68,England,1.1.0,2,2
3754317,2016-02-02,20:45:00.000,0,3,available,processing,2022-12-01T13:56:50.633990,2021-06-12T16:17:31.694,24,2,England,Premier League,England - Premier League,27,2015/2016,56,Norwich City,male,,68,England,38,Tottenham Hotspur,male,,68,England,1,Regular Season,220,Carrow Road,68,England,12,Kevin Friend,68,England,Alex Neil,Mauricio Roberto Pochettino Trossero,41,Alex Neil,,1981-06-09,201,Scotland,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,1.1.0,2,2
3754318,2016-03-05,13:45:00.000,2,2,available,processing,2022-12-01T14:13:14.220332,2021-06-12T16:17:31.694,29,2,England,Premier League,England - Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,1,Arsenal,male,,68,England,1,Regular Season,99148,White Hart Lane,68,England,1,Michael Oliver,68,England,Mauricio Roberto Pochettino Trossero,Arsène Wenger,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,577,Arsène Wenger,,1949-10-22,78,France,1.1.0,2,2
3754319,2016-01-02,16:00:00.000,2,1,available,processing,2021-06-28T15:12:06.739,2021-06-12T16:17:31.694,20,2,England,Premier League,England - Premier League,27,2015/2016,39,Manchester United,male,,68,England,26,Swansea City,male,,249,Wales,1,Regular Season,2,Old Trafford,68,England,3,Jonathan Moss,68,England,Louis van Gaal,Alan Curtis,788,Louis van Gaal,,1951-08-08,160,Netherlands,4711,Alan Curtis,,1954-04-16,249,Wales,1.1.0,2,2
3754320,2016-05-01,17:30:00.000,4,2,available,processing,2021-07-06T18:27:47.200,2021-06-12T16:17:31.694,36,2,England,Premier League,England - Premier League,27,2015/2016,25,Southampton,male,,68,England,36,Manchester City,male,,68,England,1,Regular Season,4591,St. Mary's Stadium,68,England,5,Andre Marriner,68,England,Ronald Koeman,Manuel Luis Pellegrini Ripamonti,676,Ronald Koeman,,1963-03-21,160,Netherlands,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile,1.1.0,2,2
3754321,2016-02-27,16:00:00.000,2,1,available,processing,2021-06-30T21:40:03.898,2021-06-12T16:17:31.694,27,2,England,Premier League,England - Premier League,27,2015/2016,30,Stoke City,male,,68,England,59,Aston Villa,male,,68,England,1,Regular Season,29,bet365 Stadium,68,England,12,Kevin Friend,68,England,Mark Hughes,Rémi Garde,55,Mark Hughes,,1963-11-01,249,Wales,92,Rémi Garde,,1966-04-03,78,France,1.1.0,2,2
3754322,2016-04-16,18:30:00.000,0,3,available,processing,2021-07-07T16:59:38.235,2021-06-12T16:17:31.694,34,2,England,Premier League,England - Premier League,27,2015/2016,33,Chelsea,male,,68,England,36,Manchester City,male,,68,England,1,Regular Season,10,Stamford Bridge,68,England,6,Mike Dean,68,England,Guus Hiddink,Manuel Luis Pellegrini Ripamonti,3608,Guus Hiddink,,1946-11-08,160,Netherlands,733,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45,Chile,1.1.0,2,2
3754324,2016-02-28,15:05:00.000,2,1,available,processing,2024-08-08T16:04:16.566376,2021-06-12T16:17:31.694,27,2,England,Premier League,England - Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,26,Swansea City,male,,249,Wales,1,Regular Season,99148,White Hart Lane,68,England,14,Mike Jones,68,England,Mauricio Roberto Pochettino Trossero,Francesco Guidolin,81,Mauricio Roberto Pochettino Trossero,Mauricio Pochettino,1972-03-02,11,Argentina,3626,Francesco Guidolin,,1955-10-03,112,Italy,1.1.0,2,2
