x,y,match_id,player
96.7,47.7,3754232,Juan Manuel Mata García
102.6,17.7,3754239,Memphis Depay
109.0,35.0,3754239,Marcus Rashford
113.8,39.8,3754239,Marcus Rashford
95.6,30.0,3754239,Memphis Depay
109.5,29.5,3754239,Morgan Schneiderlin
97.6,23.7,3754239,Memphis Depay
98.0,39.6,3754239,Ander Herrera Agüera
112.5,34.7,3754295,Chris Smalling
115.5,47.5,3754295,Faustino Marcos Alberto Rojo
112.7,37.2,3754295,Marouane Fellaini-Bakkioui
113.1,33.2,3754295,Faustino Marcos Alberto Rojo
109.7,51.8,3754295,Juan Manuel Mata García
110.8,47.1,3754295,Marcus Rashford
95.0,27.0,3754295,Wayne Mark Rooney
84.8,32.2,3754295,Memphis Depay
108.4,33.3,3754295,Marcus Rashford
98.6,25.3,3754295,Memphis Depay
115.9,29.1,3754295,Juan Manuel Mata García
88.0,39.0,3754295,Memphis Depay
118.0,29.7,3754295,Juan Manuel Mata García
108.2,30.3,3754295,Memphis Depay
108.4,33.2,3754299,Marcus Rashford
103.3,52.6,3754299,Anthony Martial
100.3,18.6,3754299,Faustino Marcos Alberto Rojo
113.6,37.4,3754299,Anthony Martial
99.3,27.4,3754299,Anthony Martial
102.3,46.4,3754299,Morgan Schneiderlin
99.5,55.9,3754299,Jesse Lingard
112.6,35.8,3754299,Anthony Martial
103.5,49.2,3754299,Marcus Rashford
96.1,48.5,3754299,Juan Manuel Mata García
96.6,28.8,3754310,Juan Manuel Mata García
100.5,50.6,3754310,Marcus Rashford
103.1,23.5,3754310,Anthony Martial
95.2,39.8,3754310,Wayne Mark Rooney
107.5,55.5,3754310,Marcus Rashford
107.0,52.5,3754310,Jesse Lingard
104.9,28.4,3754310,Anthony Martial
101.5,33.3,3754310,Wayne Mark Rooney
111.6,28.2,3754310,Juan Manuel Mata García
101.6,41.4,3754310,Matteo Darmian
94.8,46.9,3754310,Wayne Mark Rooney
108.7,37.9,3754310,Jesse Lingard
107.0,37.9,3754310,Marcus Rashford
109.9,38.8,3754310,Chris Smalling
98.8,29.0,3754310,Memphis Depay
96.9,27.2,3754310,Matteo Darmian
105.6,49.0,3754319,Ander Herrera Agüera
110.2,30.1,3754319,Anthony Martial
96.8,25.8,3754319,Wayne Mark Rooney
109.9,27.6,3754319,Wayne Mark Rooney
107.9,45.0,3754319,Juan Manuel Mata García
105.4,46.8,3754319,Juan Manuel Mata García
113.7,33.3,3754319,Wayne Mark Rooney
108.9,51.1,3754319,Juan Manuel Mata García
109.3,43.4,3754319,Wayne Mark Rooney
103.7,31.6,3754319,Wayne Mark Rooney
110.7,40.0,3754319,Anthony Martial
101.9,36.6,3754319,Wayne Mark Rooney
107.3,23.3,3754319,Anthony Martial
108.1,53.9,3754319,Ashley Young
102.4,51.3,3754319,Ander Herrera Agüera
106.2,58.0,3754319,Juan Manuel Mata García
113.3,28.7,3754319,Anthony Martial
90.3,35.3,3754319,Wayne Mark Rooney
115.6,35.3,3754319,Wayne Mark Rooney
97.6,30.5,3754345,Ander Herrera Agüera
107.3,26.9,3754345,Anthony Martial
115.0,27.9,3754345,Anthony Martial
92.0,35.3,3754345,Matteo Darmian
112.9,39.8,3754345,Marouane Fellaini-Bakkioui
113.1,46.1,3754345,Wayne Mark Rooney
83.5,44.3,3754345,Wayne Mark Rooney
