player,match_id,won_ball,x,y,zone
Marouane Fellaini-Bakkioui,3754088,False,42.8,39.9,Middle Third
Anthony Martial,3754088,True,29.1,46.9,Defensive Third
Daley Blind,3754088,True,51.1,51.6,Middle Third
Morgan Schneiderlin,3754088,False,92.9,46.7,Attacking Third
Wayne Mark Rooney,3754088,False,79.4,22.4,Middle Third
Ashley Young,3754088,False,63.7,75.2,Middle Third
Morgan Schneiderlin,3754088,False,42.8,18.7,Middle Third
Morgan Schneiderlin,3754088,True,37.3,16.5,Defensive Third
Daley Blind,3754088,False,19.1,11.0,Defensive Third
Jesse Lingard,3754088,False,17.9,1.2,Defensive Third
Ander Herrera Agüera,3754088,False,33.0,16.7,Defensive Third
Ashley Young,3754088,False,36.6,54.4,Defensive Third
Ander Herrera Agüera,3754088,False,37.7,32.0,Defensive Third
Anthony Martial,3754088,False,92.7,59.7,Attacking Third
Ander Herrera Agüera,3754088,False,109.0,63.7,Attacking Third
Anthony Martial,3754088,False,102.5,53.2,Attacking Third
Morgan Schneiderlin,3754088,False,76.6,70.1,Middle Third
Marouane Fellaini-Bakkioui,3754088,True,55.4,58.5,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,80.9,51.1,Attacking Third
Morgan Schneiderlin,3754088,False,67.5,50.1,Middle Third
Ander Herrera Agüera,3754088,False,71.7,58.2,Middle Third
Ander Herrera Agüera,3754088,False,63.7,59.7,Middle Third
Jesse Lingard,3754088,False,43.6,6.7,Middle Third
Morgan Schneiderlin,3754088,False,40.6,45.4,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,39.9,59.3,Defensive Third
Ashley Young,3754088,False,28.9,75.2,Defensive Third
Anthony Martial,3754088,False,35.0,70.7,Defensive Third
Marouane Fellaini-Bakkioui,3754088,True,25.6,61.4,Defensive Third
Jesse Lingard,3754088,False,104.5,45.9,Attacking Third
Ander Herrera Agüera,3754088,False,69.7,50.7,Middle Third
Matteo Darmian,3754088,False,49.5,11.2,Middle Third
Jesse Lingard,3754088,False,40.3,1.8,Middle Third
Jesse Lingard,3754088,False,50.7,3.3,Middle Third
Ander Herrera Agüera,3754088,False,64.0,53.4,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,50.1,46.3,Middle Third
Daley Blind,3754088,False,30.0,20.2,Defensive Third
Matteo Darmian,3754088,False,16.3,13.0,Defensive Third
Ander Herrera Agüera,3754088,False,64.2,29.1,Middle Third
Wayne Mark Rooney,3754088,False,63.1,47.4,Middle Third
Daley Blind,3754088,False,37.7,35.3,Defensive Third
Marouane Fellaini-Bakkioui,3754088,True,105.2,43.6,Attacking Third
Marouane Fellaini-Bakkioui,3754088,True,51.6,5.9,Middle Third
Ashley Young,3754088,False,115.6,72.5,Attacking Third
Ashley Young,3754088,False,79.7,75.2,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,52.3,3.3,Middle Third
Morgan Schneiderlin,3754088,False,50.9,12.8,Middle Third
Chris Smalling,3754088,False,24.9,21.4,Defensive Third
Ashley Young,3754088,False,15.2,27.4,Defensive Third
Daley Blind,3754088,False,63.5,13.2,Middle Third
Ashley Young,3754088,False,39.5,75.2,Defensive Third
Ander Herrera Agüera,3754088,False,15.9,68.3,Defensive Third
Wayne Mark Rooney,3754088,False,104.3,60.2,Attacking Third
Morgan Schneiderlin,3754088,False,52.5,41.9,Middle Third
Jesse Lingard,3754088,False,25.6,8.8,Defensive Third
Jesse Lingard,3754088,False,24.9,5.9,Defensive Third
Daley Blind,3754088,False,15.9,15.7,Defensive Third
Anthony Martial,3754088,True,31.3,53.2,Defensive Third
Ashley Young,3754088,False,45.6,53.6,Middle Third
Morgan Schneiderlin,3754088,False,56.0,34.2,Middle Third
Ashley Young,3754088,False,30.9,24.2,Defensive Third
Jesse Lingard,3754088,False,110.8,19.2,Attacking Third
Ander Herrera Agüera,3754088,False,57.6,18.7,Middle Third
Ashley Young,3754088,False,40.5,69.1,Middle Third
Matteo Darmian,3754088,False,24.2,8.1,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,35.3,7.5,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,46.5,13.8,Middle Third
Matteo Darmian,3754088,False,37.0,4.8,Defensive Third
Jesse Lingard,3754088,False,40.1,1.8,Middle Third
Chris Smalling,3754088,False,22.2,58.9,Defensive Third
Ashley Young,3754088,False,22.7,64.8,Defensive Third
Wayne Mark Rooney,3754088,False,28.1,48.7,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,44.1,18.9,Middle Third
Matteo Darmian,3754088,False,19.8,6.1,Defensive Third
Wayne Mark Rooney,3754088,False,31.8,11.2,Defensive Third
Matteo Darmian,3754088,False,89.4,3.3,Attacking Third
Ander Herrera Agüera,3754088,True,72.8,30.0,Middle Third
Morgan Schneiderlin,3754088,False,87.6,66.0,Attacking Third
Matteo Darmian,3754088,False,32.4,12.0,Defensive Third
Chris Smalling,3754088,False,13.4,21.2,Defensive Third
Matteo Darmian,3754088,True,63.1,9.1,Middle Third
Daley Blind,3754088,False,37.3,14.9,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,63.8,31.6,Middle Third
Daley Blind,3754088,False,27.5,21.8,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,27.3,14.9,Defensive Third
Ashley Young,3754088,False,66.4,54.0,Middle Third
Wayne Mark Rooney,3754088,True,57.8,3.3,Middle Third
Jesse Lingard,3754088,False,64.7,6.5,Middle Third
Matteo Darmian,3754088,False,46.2,9.3,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,47.9,6.0,Middle Third
Daley Blind,3754088,False,41.4,7.0,Middle Third
Wayne Mark Rooney,3754088,False,53.1,17.0,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,7.5,18.7,Defensive Third
Wayne Mark Rooney,3754088,False,28.3,9.9,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,13.3,69.0,Defensive Third
Wayne Mark Rooney,3754088,False,72.9,20.1,Middle Third
Chris Smalling,3754088,False,42.8,62.9,Middle Third
Morgan Schneiderlin,3754088,False,50.1,40.6,Middle Third
Anthony Martial,3754088,False,90.6,61.2,Attacking Third
Anthony Martial,3754088,False,97.6,73.7,Attacking Third
Ander Herrera Agüera,3754088,False,73.7,77.0,Middle Third
Anthony Martial,3754088,True,27.2,72.6,Defensive Third
Jesse Lingard,3754088,False,110.1,4.6,Attacking Third
Daley Blind,3754088,False,53.4,22.0,Middle Third
Daley Blind,3754088,True,54.8,9.1,Middle Third
Marouane Fellaini-Bakkioui,3754088,True,57.5,9.6,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,65.6,13.5,Middle Third
Matteo Darmian,3754088,False,58.7,15.2,Middle Third
Morgan Schneiderlin,3754088,False,59.4,22.6,Middle Third
Jesse Lingard,3754088,False,63.7,15.6,Middle Third
Ashley Young,3754088,False,100.9,75.7,Attacking Third
Ander Herrera Agüera,3754088,True,88.1,61.8,Attacking Third
Jesse Lingard,3754088,False,93.7,58.8,Attacking Third
Anthony Martial,3754088,True,100.1,75.2,Attacking Third
Anthony Martial,3754088,False,115.6,78.2,Attacking Third
Anthony Martial,3754088,False,109.5,77.7,Attacking Third
Chris Smalling,3754088,False,65.0,61.3,Middle Third
Daley Blind,3754088,False,46.4,21.0,Middle Third
Daley Blind,3754088,False,23.3,27.0,Defensive Third
Daley Blind,3754088,False,24.0,30.6,Defensive Third
Wayne Mark Rooney,3754088,False,26.1,14.1,Defensive Third
Wayne Mark Rooney,3754088,False,63.7,14.5,Middle Third
Chris Smalling,3754088,False,62.0,26.8,Middle Third
Daley Blind,3754088,False,12.0,69.9,Defensive Third
Chris Smalling,3754088,False,18.1,46.2,Defensive Third
Ashley Young,3754088,False,34.5,59.6,Defensive Third
Jesse Lingard,3754088,True,34.5,18.8,Defensive Third
Daley Blind,3754088,False,22.0,9.0,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,9.0,27.6,Defensive Third
Wayne Mark Rooney,3754088,False,59.8,26.3,Middle Third
Jesse Lingard,3754088,False,42.9,51.6,Middle Third
Morgan Schneiderlin,3754088,False,24.7,43.5,Defensive Third
Ashley Young,3754088,False,16.2,54.9,Defensive Third
Matteo Darmian,3754088,True,21.5,13.5,Defensive Third
Matteo Darmian,3754088,False,14.2,16.3,Defensive Third
Ander Herrera Agüera,3754088,False,85.4,76.2,Attacking Third
Ashley Young,3754088,True,22.6,58.2,Defensive Third
Matteo Darmian,3754088,False,12.9,11.0,Defensive Third
Ander Herrera Agüera,3754088,False,78.3,30.6,Middle Third
Marouane Fellaini-Bakkioui,3754088,False,12.0,36.0,Defensive Third
Ander Herrera Agüera,3754088,False,53.3,44.3,Middle Third
Daley Blind,3754088,False,14.7,28.1,Defensive Third
Daley Blind,3754088,False,14.4,34.0,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,14.7,30.1,Defensive Third
Matteo Darmian,3754088,False,12.8,25.6,Defensive Third
Morgan Schneiderlin,3754088,False,62.3,45.1,Middle Third
Wayne Mark Rooney,3754088,True,108.9,16.3,Attacking Third
Ashley Young,3754088,False,12.2,77.7,Defensive Third
Marouane Fellaini-Bakkioui,3754088,False,55.9,18.1,Middle Third
Ashley Young,3754088,False,57.8,47.4,Middle Third
Wayne Mark Rooney,3754088,False,87.5,69.8,Attacking Third
Marouane Fellaini-Bakkioui,3754088,True,68.1,41.8,Middle Third
Morgan Schneiderlin,3754088,True,61.9,42.9,Middle Third
Matteo Darmian,3754088,False,81.5,12.3,Attacking Third
Matteo Darmian,3754088,False,85.9,24.3,Attacking Third
Daley Blind,3754088,False,17.6,21.6,Defensive Third
Morgan Schneiderlin,3754088,False,17.2,24.8,Defensive Third
Morgan Schneiderlin,3754088,False,49.5,29.9,Middle Third
Ashley Young,3754088,False,57.5,48.1,Middle Third
Anthony Martial,3754088,False,100.9,5.4,Attacking Third
Matteo Darmian,3754088,False,87.5,4.6,Attacking Third
Wayne Mark Rooney,3754088,False,57.5,36.5,Middle Third
Daley Blind,3754088,False,50.6,31.3,Middle Third
Daley Blind,3754088,False,48.1,33.5,Middle Third
Juan Manuel Mata García,3754088,False,56.1,59.9,Middle Third
Memphis Depay,3754088,True,40.3,26.0,Middle Third
Ashley Young,3754088,False,61.7,78.5,Middle Third
Ashley Young,3754088,False,87.5,78.4,Attacking Third
Matteo Darmian,3754088,True,61.4,41.8,Middle Third
Anthony Martial,3754088,False,100.8,66.8,Attacking Third
Juan Manuel Mata García,3754088,True,115.1,73.8,Attacking Third
Wayne Mark Rooney,3754088,True,86.5,61.5,Attacking Third
Matteo Darmian,3754088,False,61.4,19.0,Middle Third
Morgan Schneiderlin,3754088,False,64.7,58.2,Middle Third
Morgan Schneiderlin,3754088,True,81.4,60.6,Attacking Third
Memphis Depay,3754088,True,15.6,14.9,Defensive Third
Morgan Schneiderlin,3754088,False,16.2,43.8,Defensive Third
Chris Smalling,3754088,False,92.9,50.4,Attacking Third
Wayne Mark Rooney,3754088,False,82.9,28.1,Attacking Third
Morgan Schneiderlin,3754088,False,74.4,37.7,Middle Third
Jesse Lingard,3754094,False,29.1,66.3,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,41.8,56.3,Middle Third
Anthony Martial,3754094,False,62.4,19.0,Middle Third
Michael Carrick,3754094,True,35.1,3.4,Defensive Third
Cameron Borthwick-Jackson,3754094,True,37.5,2.3,Defensive Third
Daley Blind,3754094,False,39.3,22.0,Defensive Third
Jesse Lingard,3754094,False,83.3,53.4,Attacking Third
Cameron Borthwick-Jackson,3754094,False,65.2,24.9,Middle Third
Wayne Mark Rooney,3754094,False,87.4,21.8,Attacking Third
Anthony Martial,3754094,False,97.6,30.2,Attacking Third
Matteo Darmian,3754094,False,43.0,74.8,Middle Third
Chris Smalling,3754094,False,29.1,64.9,Defensive Third
Juan Manuel Mata García,3754094,True,28.3,37.6,Defensive Third
Daley Blind,3754094,True,19.2,36.4,Defensive Third
Cameron Borthwick-Jackson,3754094,False,37.1,1.7,Defensive Third
Matteo Darmian,3754094,False,39.6,60.8,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,50.2,61.4,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,63.2,41.1,Middle Third
Anthony Martial,3754094,False,104.6,20.2,Attacking Third
Cameron Borthwick-Jackson,3754094,False,71.2,26.5,Middle Third
Wayne Mark Rooney,3754094,False,87.8,40.2,Attacking Third
Jesse Lingard,3754094,False,94.0,59.4,Attacking Third
Matteo Darmian,3754094,False,53.3,67.5,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,55.4,64.9,Middle Third
Cameron Borthwick-Jackson,3754094,False,19.8,5.4,Defensive Third
Anthony Martial,3754094,True,39.0,5.4,Defensive Third
Matteo Darmian,3754094,False,32.1,70.6,Defensive Third
Michael Carrick,3754094,False,35.6,70.4,Defensive Third
Chris Smalling,3754094,False,29.1,42.7,Defensive Third
Michael Carrick,3754094,False,28.3,49.5,Defensive Third
Michael Carrick,3754094,True,15.8,54.3,Defensive Third
Wayne Mark Rooney,3754094,False,109.2,27.8,Attacking Third
Wayne Mark Rooney,3754094,False,107.9,19.6,Attacking Third
Marouane Fellaini-Bakkioui,3754094,False,36.9,28.8,Defensive Third
Matteo Darmian,3754094,False,24.8,59.2,Defensive Third
Cameron Borthwick-Jackson,3754094,False,8.6,40.3,Defensive Third
Jesse Lingard,3754094,False,25.4,36.4,Defensive Third
Cameron Borthwick-Jackson,3754094,False,27.5,17.5,Defensive Third
Marouane Fellaini-Bakkioui,3754094,True,2.2,17.5,Defensive Third
Wayne Mark Rooney,3754094,False,69.1,17.2,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,66.0,20.1,Middle Third
Jesse Lingard,3754094,True,106.7,23.5,Attacking Third
Wayne Mark Rooney,3754094,False,73.8,38.8,Middle Third
Jesse Lingard,3754094,True,79.0,55.4,Middle Third
Matteo Darmian,3754094,False,24.8,63.7,Defensive Third
Michael Carrick,3754094,False,46.2,50.0,Middle Third
Daley Blind,3754094,False,38.5,48.1,Defensive Third
Juan Manuel Mata García,3754094,False,45.4,16.6,Middle Third
Jesse Lingard,3754094,False,39.3,59.2,Defensive Third
Matteo Darmian,3754094,False,37.5,58.1,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,107.1,72.3,Attacking Third
Anthony Martial,3754094,True,94.2,15.2,Attacking Third
Marouane Fellaini-Bakkioui,3754094,False,51.7,34.2,Middle Third
Daley Blind,3754094,True,13.5,33.1,Defensive Third
Anthony Martial,3754094,False,73.8,25.1,Middle Third
Michael Carrick,3754094,True,54.5,23.2,Middle Third
Matteo Darmian,3754094,False,62.0,68.0,Middle Third
Cameron Borthwick-Jackson,3754094,False,62.7,25.5,Middle Third
Jesse Lingard,3754094,True,97.9,30.6,Attacking Third
Wayne Mark Rooney,3754094,False,108.1,43.9,Attacking Third
Wayne Mark Rooney,3754094,False,78.1,21.7,Middle Third
Chris Smalling,3754094,False,55.7,23.8,Middle Third
Chris Smalling,3754094,False,38.6,67.0,Defensive Third
Anthony Martial,3754094,True,105.4,36.1,Attacking Third
Matteo Darmian,3754094,True,62.4,63.9,Middle Third
Juan Manuel Mata García,3754094,False,72.8,57.1,Middle Third
Chris Smalling,3754094,False,10.6,34.0,Defensive Third
Michael Carrick,3754094,False,17.3,38.1,Defensive Third
Matteo Darmian,3754094,False,38.6,50.9,Defensive Third
Anthony Martial,3754094,False,109.3,28.9,Attacking Third
Daley Blind,3754094,True,37.6,20.5,Defensive Third
Wayne Mark Rooney,3754094,False,12.0,30.6,Defensive Third
Marouane Fellaini-Bakkioui,3754094,True,18.0,42.9,Defensive Third
Daley Blind,3754094,False,33.3,12.0,Defensive Third
Anthony Martial,3754094,False,49.4,9.8,Middle Third
Daley Blind,3754094,False,41.9,8.9,Middle Third
Michael Carrick,3754094,False,33.7,40.0,Defensive Third
Juan Manuel Mata García,3754094,False,36.4,38.1,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,84.7,55.2,Attacking Third
Daley Blind,3754094,False,62.0,52.3,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,63.9,43.4,Middle Third
Anthony Martial,3754094,False,79.1,6.7,Middle Third
Cameron Borthwick-Jackson,3754094,False,68.7,10.8,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,71.6,23.6,Middle Third
Matteo Darmian,3754094,True,49.9,61.0,Middle Third
Matteo Darmian,3754094,False,116.0,63.4,Attacking Third
Marouane Fellaini-Bakkioui,3754094,False,55.0,52.3,Middle Third
Jesse Lingard,3754094,False,53.8,65.1,Middle Third
Matteo Darmian,3754094,False,29.9,71.4,Defensive Third
Jesse Lingard,3754094,False,36.4,69.0,Defensive Third
Jesse Lingard,3754094,False,69.7,66.5,Middle Third
Michael Carrick,3754094,False,44.6,15.1,Middle Third
Anthony Martial,3754094,False,48.0,2.6,Middle Third
Anthony Martial,3754094,False,61.0,7.9,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,29.4,48.2,Defensive Third
Anthony Martial,3754094,False,28.3,9.4,Defensive Third
Jesse Lingard,3754094,False,12.4,53.2,Defensive Third
Jesse Lingard,3754094,False,98.0,79.5,Attacking Third
Marouane Fellaini-Bakkioui,3754094,False,80.0,62.4,Attacking Third
Michael Carrick,3754094,False,70.6,25.0,Middle Third
Matteo Darmian,3754094,False,13.9,54.1,Defensive Third
Jesse Lingard,3754094,False,54.8,77.8,Middle Third
Chris Smalling,3754094,False,43.7,71.6,Middle Third
Michael Carrick,3754094,False,54.2,15.8,Middle Third
Wayne Mark Rooney,3754094,False,64.2,61.6,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,84.7,38.5,Attacking Third
Daley Blind,3754094,False,66.8,39.3,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,42.0,45.7,Middle Third
Juan Manuel Mata García,3754094,False,33.8,39.1,Defensive Third
Matteo Darmian,3754094,True,15.0,73.1,Defensive Third
Michael Carrick,3754094,False,78.8,75.2,Middle Third
Anthony Martial,3754094,False,76.8,20.1,Middle Third
Jesse Lingard,3754094,False,68.3,72.5,Middle Third
Anthony Martial,3754094,False,93.9,19.0,Attacking Third
Marouane Fellaini-Bakkioui,3754094,False,71.1,18.1,Middle Third
Juan Manuel Mata García,3754094,False,49.2,62.2,Middle Third
Chris Smalling,3754094,False,27.2,57.1,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,10.5,43.8,Defensive Third
Anthony Martial,3754094,False,41.1,8.3,Middle Third
Matteo Darmian,3754094,False,21.0,53.6,Defensive Third
Chris Smalling,3754094,False,16.3,49.2,Defensive Third
Daley Blind,3754094,True,23.1,53.4,Defensive Third
Jesse Lingard,3754094,False,105.3,75.7,Attacking Third
Jesse Lingard,3754094,False,78.3,73.7,Middle Third
Marouane Fellaini-Bakkioui,3754094,True,92.2,48.5,Attacking Third
Anthony Martial,3754094,False,78.3,20.1,Middle Third
Marouane Fellaini-Bakkioui,3754094,False,97.6,67.5,Attacking Third
Jesse Lingard,3754094,False,99.9,75.9,Attacking Third
Chris Smalling,3754094,False,63.1,65.4,Middle Third
Jesse Lingard,3754094,True,50.5,54.7,Middle Third
Juan Manuel Mata García,3754094,False,57.8,22.2,Middle Third
Jesse Lingard,3754094,True,89.7,65.6,Attacking Third
Daley Blind,3754094,False,61.9,4.9,Middle Third
Daley Blind,3754094,False,59.3,5.1,Middle Third
Michael Carrick,3754094,False,56.7,26.3,Middle Third
Juan Manuel Mata García,3754094,False,58.4,20.1,Middle Third
Daley Blind,3754094,True,56.3,23.9,Middle Third
Chris Smalling,3754094,False,14.8,22.6,Defensive Third
Jesse Lingard,3754094,False,48.4,70.3,Middle Third
Jesse Lingard,3754094,False,32.8,62.4,Defensive Third
Daley Blind,3754094,False,13.9,43.8,Defensive Third
Chris Smalling,3754094,False,24.1,48.0,Defensive Third
Jesse Lingard,3754094,False,29.1,75.7,Defensive Third
Chris Smalling,3754094,True,20.7,63.3,Defensive Third
Daley Blind,3754094,False,19.6,33.2,Defensive Third
Juan Manuel Mata García,3754094,True,30.6,37.3,Defensive Third
Anthony Martial,3754094,False,26.7,31.0,Defensive Third
Michael Carrick,3754094,False,52.2,15.1,Middle Third
Daley Blind,3754094,False,37.7,19.8,Defensive Third
Juan Manuel Mata García,3754094,False,43.8,14.9,Middle Third
Jesse Lingard,3754094,False,72.5,42.0,Middle Third
Daley Blind,3754094,True,20.4,41.2,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,33.1,38.6,Defensive Third
Jesse Lingard,3754094,False,47.8,50.0,Middle Third
Cameron Borthwick-Jackson,3754094,False,7.6,10.4,Defensive Third
Marouane Fellaini-Bakkioui,3754094,False,16.0,53.0,Defensive Third
Jesse Lingard,3754094,False,106.4,40.0,Attacking Third
Ander Herrera Agüera,3754094,False,52.2,69.1,Middle Third
Matteo Darmian,3754094,True,20.5,60.2,Defensive Third
Cameron Borthwick-Jackson,3754094,False,18.2,5.8,Defensive Third
Daley Blind,3754094,False,16.6,7.2,Defensive Third
Memphis Depay,3754094,False,14.7,4.7,Defensive Third
Ander Herrera Agüera,3754094,False,15.3,24.7,Defensive Third
Daley Blind,3754094,False,4.2,5.8,Defensive Third
Memphis Depay,3754094,False,72.4,22.5,Middle Third
Chris Smalling,3754094,True,26.7,55.1,Defensive Third
Daley Blind,3754094,False,49.8,53.4,Middle Third
Matteo Darmian,3754094,True,110.8,78.1,Attacking Third
Cameron Borthwick-Jackson,3754094,False,30.0,19.8,Defensive Third
Andreas Hoelgebaum Pereira,3754094,False,77.6,58.6,Middle Third
Ander Herrera Agüera,3754094,False,94.4,65.8,Attacking Third
Ashley Young,3754097,False,72.2,8.3,Middle Third
Luke Shaw,3754097,False,60.9,3.4,Middle Third
Matteo Darmian,3754097,False,48.8,71.3,Middle Third
Michael Carrick,3754097,False,78.1,27.9,Middle Third
Morgan Schneiderlin,3754097,False,72.2,18.0,Middle Third
Morgan Schneiderlin,3754097,False,87.0,21.7,Attacking Third
Wayne Mark Rooney,3754097,False,83.3,22.5,Attacking Third
Memphis Depay,3754097,False,96.5,10.4,Attacking Third
Daley Blind,3754097,True,63.6,24.2,Middle Third
Memphis Depay,3754097,False,109.4,33.6,Attacking Third
Wayne Mark Rooney,3754097,False,102.9,64.8,Attacking Third
Juan Manuel Mata García,3754097,False,93.2,74.8,Attacking Third
Morgan Schneiderlin,3754097,False,73.6,35.2,Middle Third
Morgan Schneiderlin,3754097,False,78.9,21.7,Middle Third
Chris Smalling,3754097,True,50.9,17.4,Middle Third
Michael Carrick,3754097,False,62.8,54.6,Middle Third
Memphis Depay,3754097,False,93.5,14.7,Attacking Third
Luke Shaw,3754097,False,69.2,6.1,Middle Third
Morgan Schneiderlin,3754097,False,73.0,4.5,Middle Third
Ashley Young,3754097,False,78.7,2.9,Middle Third
Ashley Young,3754097,False,82.2,1.5,Attacking Third
Matteo Darmian,3754097,False,14.8,47.6,Defensive Third
Morgan Schneiderlin,3754097,False,33.2,29.5,Defensive Third
Wayne Mark Rooney,3754097,False,108.8,32.8,Attacking Third
Memphis Depay,3754097,False,84.3,19.3,Attacking Third
Morgan Schneiderlin,3754097,False,61.7,18.2,Middle Third
Luke Shaw,3754097,False,105.6,8.5,Attacking Third
Ashley Young,3754097,False,112.1,12.8,Attacking Third
Wayne Mark Rooney,3754097,False,110.2,31.4,Attacking Third
Luke Shaw,3754097,False,76.8,7.7,Middle Third
Luke Shaw,3754097,True,33.2,8.5,Defensive Third
Daley Blind,3754097,False,7.6,11.5,Defensive Third
Chris Smalling,3754097,True,7.6,20.7,Defensive Third
Ashley Young,3754097,False,94.0,11.8,Attacking Third
Morgan Schneiderlin,3754097,False,30.2,31.4,Defensive Third
Daley Blind,3754097,False,9.5,24.2,Defensive Third
Morgan Schneiderlin,3754097,False,44.7,34.4,Middle Third
Matteo Darmian,3754097,False,18.3,66.7,Defensive Third
Michael Carrick,3754097,False,31.5,66.2,Defensive Third
Luke Shaw,3754097,False,15.6,6.9,Defensive Third
Morgan Schneiderlin,3754097,True,22.1,8.3,Defensive Third
Daley Blind,3754097,False,9.2,9.9,Defensive Third
Luke Shaw,3754097,False,2.2,4.5,Defensive Third
Daley Blind,3754097,False,40.2,16.9,Middle Third
Morgan Schneiderlin,3754097,False,43.9,21.5,Middle Third
Memphis Depay,3754097,False,91.3,8.8,Attacking Third
Michael Carrick,3754097,False,36.1,71.0,Defensive Third
Morgan Schneiderlin,3754097,False,35.0,65.9,Defensive Third
Chris Smalling,3754097,False,27.8,54.6,Defensive Third
Morgan Schneiderlin,3754097,False,45.8,16.9,Middle Third
Chris Smalling,3754097,False,27.8,32.0,Defensive Third
Matteo Darmian,3754097,False,13.8,48.4,Defensive Third
Juan Manuel Mata García,3754097,False,12.4,58.1,Defensive Third
Matteo Darmian,3754097,True,20.2,67.0,Defensive Third
Memphis Depay,3754097,False,22.1,68.3,Defensive Third
Juan Manuel Mata García,3754097,False,25.1,60.0,Defensive Third
Luke Shaw,3754097,False,46.4,18.0,Middle Third
Ashley Young,3754097,True,15.9,23.4,Defensive Third
Sergio Germán Romero,3754097,True,3.5,36.0,Defensive Third
Matteo Darmian,3754097,False,103.7,74.3,Attacking Third
Juan Manuel Mata García,3754097,False,107.0,68.3,Attacking Third
Ashley Young,3754097,True,108.6,1.8,Attacking Third
Wayne Mark Rooney,3754097,False,64.9,2.9,Middle Third
Memphis Depay,3754097,False,58.7,15.8,Middle Third
Memphis Depay,3754097,True,77.6,23.4,Middle Third
Morgan Schneiderlin,3754097,False,52.3,21.6,Middle Third
Wayne Mark Rooney,3754097,False,62.2,60.0,Middle Third
Wayne Mark Rooney,3754097,True,112.6,5.5,Attacking Third
Daley Blind,3754097,False,65.3,10.6,Middle Third
Chris Smalling,3754097,False,40.7,3.3,Middle Third
Memphis Depay,3754097,True,104.6,64.9,Attacking Third
Wayne Mark Rooney,3754097,False,106.3,13.9,Attacking Third
Memphis Depay,3754097,False,84.6,13.0,Attacking Third
Morgan Schneiderlin,3754097,False,68.9,11.8,Middle Third
Michael Carrick,3754097,False,68.0,24.1,Middle Third
Memphis Depay,3754097,False,79.5,10.6,Middle Third
Michael Carrick,3754097,False,71.1,24.6,Middle Third
Memphis Depay,3754097,False,78.6,14.4,Middle Third
Juan Manuel Mata García,3754097,False,56.1,67.3,Middle Third
Matteo Darmian,3754097,False,46.7,73.3,Middle Third
Memphis Depay,3754097,False,98.4,3.3,Attacking Third
Michael Carrick,3754097,False,87.3,30.8,Attacking Third
Ashley Young,3754097,False,100.8,5.7,Attacking Third
Wayne Mark Rooney,3754097,False,97.6,18.5,Attacking Third
Memphis Depay,3754097,True,79.5,6.9,Middle Third
Wayne Mark Rooney,3754097,False,67.2,41.9,Middle Third
Morgan Schneiderlin,3754097,False,68.4,24.8,Middle Third
Ashley Young,3754097,False,80.5,4.0,Attacking Third
Daley Blind,3754097,False,49.6,13.9,Middle Third
Juan Manuel Mata García,3754097,False,41.2,69.9,Middle Third
Juan Manuel Mata García,3754097,True,105.4,46.8,Attacking Third
Morgan Schneiderlin,3754097,False,53.7,13.5,Middle Third
Memphis Depay,3754097,False,87.3,7.7,Attacking Third
Chris Smalling,3754097,False,49.6,23.6,Middle Third
Luke Shaw,3754097,False,47.7,19.5,Middle Third
Morgan Schneiderlin,3754097,False,53.7,19.7,Middle Third
Morgan Schneiderlin,3754097,True,56.9,54.2,Middle Third
Ashley Young,3754097,True,37.8,2.6,Defensive Third
Daley Blind,3754097,False,20.9,18.8,Defensive Third
Luke Shaw,3754097,False,20.4,15.1,Defensive Third
Memphis Depay,3754097,False,89.4,60.3,Attacking Third
Morgan Schneiderlin,3754097,False,75.9,71.1,Middle Third
Morgan Schneiderlin,3754097,False,75.2,59.3,Middle Third
Matteo Darmian,3754097,True,27.9,65.3,Defensive Third
